COMMAND     PID                         USER   FD   TYPE     DEVICE SIZE/OFF NODE NAME
systemd-r  1056              systemd-resolve   12u  IPv4      20802      0t0  UDP 127.0.0.53:53 
acronis_m  1182                  acronis_mon   68u  IPv4  399559273      0t0  TCP 127.0.0.1:59132->127.0.0.1:30677 (ESTABLISHED)
api_gatew  1355                         root    3u  IPv6      27239      0t0  TCP *:9877 (LISTEN)
api_gatew  1355                         root    7u  IPv6 1522968966      0t0  TCP [::1]:9877->[::1]:43400 (ESTABLISHED)
api_gatew  1355                         root    8u  IPv4      34007      0t0  TCP 127.0.0.1:41720->127.0.0.1:30677 (ESTABLISHED)
cred-stor  1357                         root   10u  IPv4      34925      0t0  TCP 127.0.0.1:30667 (LISTEN)
cred-stor  1357                         root   11u  IPv4  399111894      0t0  TCP 127.0.0.1:30667->127.0.0.1:26994 (ESTABLISHED)
acronis_w  1359                  acronis_wcs   19u  IPv4      31882      0t0  TCP 127.0.0.1:30679 (LISTEN)
task_mana  1362                         root    9u  IPv4      35845      0t0  TCP 127.0.0.1:30677 (LISTEN)
task_mana  1362                         root   12u  IPv4      31902      0t0  TCP 127.0.0.1:30677->127.0.0.1:41664 (ESTABLISHED)
task_mana  1362                         root   13u  IPv4      25468      0t0  TCP 127.0.0.1:30677->127.0.0.1:41702 (ESTABLISHED)
task_mana  1362                         root   14u  IPv4      31923      0t0  TCP 127.0.0.1:30677->127.0.0.1:41720 (ESTABLISHED)
task_mana  1362                         root   16u  IPv4      36238      0t0  TCP 127.0.0.1:30677->127.0.0.1:41750 (ESTABLISHED)
task_mana  1362                         root   19u  IPv4  399551215      0t0  TCP 127.0.0.1:30677->127.0.0.1:59132 (ESTABLISHED)
task_mana  1362                         root   23u  IPv4 1522883119      0t0  TCP 127.0.0.1:30677->127.0.0.1:56376 (ESTABLISHED)
task_mana  1362                         root   25u  IPv4 1522896032      0t0  TCP 127.0.0.1:30677->127.0.0.1:44780 (ESTABLISHED)
task_mana  1362                         root   26u  IPv4 1522940217      0t0  TCP 127.0.0.1:30677->127.0.0.1:56668 (ESTABLISHED)
task_mana  1362                         root   28u  IPv4 1522896375      0t0  TCP 127.0.0.1:30677->127.0.0.1:19304 (ESTABLISHED)
backup_ma  1363                         root    8u  IPv6      35877      0t0  TCP *:30685 (LISTEN)
backup_ma  1363                         root    9u  IPv6      27356      0t0  TCP 127.0.0.1:30685->127.0.0.1:20768 (ESTABLISHED)
backup_ma  1363                         root   10u  IPv6      25318      0t0  TCP 127.0.0.1:30685->127.0.0.1:20770 (ESTABLISHED)
backup_ma  1363                         root   11u  IPv6      34979      0t0  TCP 127.0.0.1:30685->127.0.0.1:20774 (ESTABLISHED)
backup_ma  1363                         root   12u  IPv4       2001      0t0  TCP 127.0.0.1:41664->127.0.0.1:30677 (ESTABLISHED)
backup_ma  1363                         root   13u  IPv6      30486      0t0  TCP 127.0.0.1:30685->127.0.0.1:20814 (ESTABLISHED)
backup_ma  1363                         root   14u  IPv6       2016      0t0  TCP 127.0.0.1:30685->127.0.0.1:20816 (ESTABLISHED)
backup_ma  1363                         root   15u  IPv6      34000      0t0  TCP 127.0.0.1:30685->127.0.0.1:20818 (ESTABLISHED)
backup_ma  1363                         root   16u  IPv6      34002      0t0  TCP 127.0.0.1:30685->127.0.0.1:20822 (ESTABLISHED)
backup_ma  1363                         root   17u  IPv6      31937      0t0  TCP 127.0.0.1:30685->127.0.0.1:20850 (ESTABLISHED)
backup_ma  1363                         root   18u  IPv6    7719349      0t0  TCP 127.0.0.1:30685->127.0.0.1:34170 (ESTABLISHED)
backup_ma  1363                         root   19u  IPv6  108771631      0t0  TCP 127.0.0.1:30685->127.0.0.1:59232 (ESTABLISHED)
backup_ma  1363                         root   26u  IPv6  399180485      0t0  TCP 127.0.0.1:30685->127.0.0.1:9766 (ESTABLISHED)
active_pr  1366                         root    8u  IPv4      37896      0t0  TCP 127.0.0.1:31009 (LISTEN)
vault_man  1368                         root    8u  IPv4      27242      0t0  TCP 127.0.0.1:30691 (LISTEN)
vault_man  1368                         root    9u  IPv4 1522906435      0t0  TCP 127.0.0.1:30691->127.0.0.1:16666 (ESTABLISHED)
catalog_m  1370                         root    7u  IPv4      33836      0t0  TCP 127.0.0.1:30692 (LISTEN)
account_s  1372                         root    9u  IPv4      36891      0t0  TCP 127.0.0.1:30678 (LISTEN)
scheduler  1374                         root    3u  IPv4      27240      0t0  TCP 127.0.0.1:30681 (LISTEN)
acronis_l  1376                   acronis_ls   20u  IPv4       1937      0t0  TCP 127.0.0.1:30443 (LISTEN)
acronis_l  1376                   acronis_ls   24u  IPv4      31247      0t0  TCP 127.0.0.1:30443->127.0.0.1:55294 (ESTABLISHED)
acronis_l  1376                   acronis_ls   26u  IPv4 1519367015      0t0  TCP 175.209.34.75:39696->91.198.51.131:443 (CLOSE_WAIT)
acronis_n  1378 acronis_notification_service   19u  IPv4      25303      0t0  TCP 127.0.0.1:30572 (LISTEN)
acronis_n  1378 acronis_notification_service   20u  IPv6      25304      0t0  TCP [::1]:30572 (LISTEN)
acronis_n  1378 acronis_notification_service   29u  IPv4      33990      0t0  TCP 127.0.0.1:41072->127.0.0.1:9851 (ESTABLISHED)
update_se  1380                         root    5u  IPv4      20259      0t0  TCP 127.0.0.1:12539 (LISTEN)
